"Sales_Date_SK";"Fiscal_Year";"Fiscal_Quarter";"Fiscal_Month";"Fiscal_Week";"Fiscal_Day";"Calendar_Year";"Calendar_Quarter";"Calendar_Month";"Calendar_Week";"Calendar_Day";"Sales_Date"
2103;2010;4;10;41;4;2010;4;10;41;4;"2010-10-04 00:00:00"
2104;2010;4;10;41;5;2010;4;10;41;5;"2010-10-05 00:00:00"
2105;2010;4;10;41;6;2010;4;10;41;6;"2010-10-06 00:00:00"
2106;2010;4;10;41;7;2010;4;10;41;7;"2010-10-07 00:00:00"
2107;2010;4;10;41;8;2010;4;10;41;8;"2010-10-08 00:00:00"
2108;2010;4;10;41;9;2010;4;10;41;9;"2010-10-09 00:00:00"
2109;2010;4;10;42;10;2010;4;10;42;10;"2010-10-10 00:00:00"
2110;2010;4;10;42;11;2010;4;10;42;11;"2010-10-11 00:00:00"
2111;2010;4;10;42;12;2010;4;10;42;12;"2010-10-12 00:00:00"
2112;2010;4;10;42;13;2010;4;10;42;13;"2010-10-13 00:00:00"
2113;2010;4;10;42;14;2010;4;10;42;14;"2010-10-14 00:00:00"
2114;2010;4;10;42;15;2010;4;10;42;15;"2010-10-15 00:00:00"
2115;2010;4;10;42;16;2010;4;10;42;16;"2010-10-16 00:00:00"
2116;2010;4;10;43;17;2010;4;10;43;17;"2010-10-17 00:00:00"
2117;2010;4;10;43;18;2010;4;10;43;18;"2010-10-18 00:00:00"
2118;2010;4;10;43;19;2010;4;10;43;19;"2010-10-19 00:00:00"
2119;2010;4;10;43;20;2010;4;10;43;20;"2010-10-20 00:00:00"
2120;2010;4;10;43;21;2010;4;10;43;21;"2010-10-21 00:00:00"
2121;2010;4;10;43;22;2010;4;10;43;22;"2010-10-22 00:00:00"
2122;2010;4;10;43;23;2010;4;10;43;23;"2010-10-23 00:00:00"
2123;2010;4;10;44;24;2010;4;10;44;24;"2010-10-24 00:00:00"
2124;2010;4;10;44;25;2010;4;10;44;25;"2010-10-25 00:00:00"
2125;2010;4;10;44;26;2010;4;10;44;26;"2010-10-26 00:00:00"
2126;2010;4;10;44;27;2010;4;10;44;27;"2010-10-27 00:00:00"
2127;2010;4;10;44;28;2010;4;10;44;28;"2010-10-28 00:00:00"
2128;2010;4;10;44;29;2010;4;10;44;29;"2010-10-29 00:00:00"
2129;2010;4;10;44;30;2010;4;10;44;30;"2010-10-30 00:00:00"
2130;2010;4;10;45;31;2010;4;10;45;31;"2010-10-31 00:00:00"
2131;2010;4;11;45;1;2010;4;11;45;1;"2010-11-01 00:00:00"
2132;2010;4;11;45;2;2010;4;11;45;2;"2010-11-02 00:00:00"
2133;2010;4;11;45;3;2010;4;11;45;3;"2010-11-03 00:00:00"
2134;2010;4;11;45;4;2010;4;11;45;4;"2010-11-04 00:00:00"
2135;2010;4;11;45;5;2010;4;11;45;5;"2010-11-05 00:00:00"
2136;2010;4;11;45;6;2010;4;11;45;6;"2010-11-06 00:00:00"
2137;2010;4;11;46;7;2010;4;11;46;7;"2010-11-07 00:00:00"
2138;2010;4;11;46;8;2010;4;11;46;8;"2010-11-08 00:00:00"
2139;2010;4;11;46;9;2010;4;11;46;9;"2010-11-09 00:00:00"
2140;2010;4;11;46;10;2010;4;11;46;10;"2010-11-10 00:00:00"
2141;2010;4;11;46;11;2010;4;11;46;11;"2010-11-11 00:00:00"
2142;2010;4;11;46;12;2010;4;11;46;12;"2010-11-12 00:00:00"
2143;2010;4;11;46;13;2010;4;11;46;13;"2010-11-13 00:00:00"
2144;2010;4;11;47;14;2010;4;11;47;14;"2010-11-14 00:00:00"
2145;2010;4;11;47;15;2010;4;11;47;15;"2010-11-15 00:00:00"
2146;2010;4;11;47;16;2010;4;11;47;16;"2010-11-16 00:00:00"
2147;2010;4;11;47;17;2010;4;11;47;17;"2010-11-17 00:00:00"
2148;2010;4;11;47;18;2010;4;11;47;18;"2010-11-18 00:00:00"
2149;2010;4;11;47;19;2010;4;11;47;19;"2010-11-19 00:00:00"
2150;2010;4;11;47;20;2010;4;11;47;20;"2010-11-20 00:00:00"
2151;2010;4;11;48;21;2010;4;11;48;21;"2010-11-21 00:00:00"
2152;2010;4;11;48;22;2010;4;11;48;22;"2010-11-22 00:00:00"
2153;2010;4;11;48;23;2010;4;11;48;23;"2010-11-23 00:00:00"
2154;2010;4;11;48;24;2010;4;11;48;24;"2010-11-24 00:00:00"
2155;2010;4;11;48;25;2010;4;11;48;25;"2010-11-25 00:00:00"
2156;2010;4;11;48;26;2010;4;11;48;26;"2010-11-26 00:00:00"
2157;2010;4;11;48;27;2010;4;11;48;27;"2010-11-27 00:00:00"
2158;2010;4;11;49;28;2010;4;11;49;28;"2010-11-28 00:00:00"
2159;2010;4;11;49;29;2010;4;11;49;29;"2010-11-29 00:00:00"
2160;2010;4;11;49;30;2010;4;11;49;30;"2010-11-30 00:00:00"
2161;2010;4;12;49;1;2010;4;12;49;1;"2010-12-01 00:00:00"
2162;2010;4;12;49;2;2010;4;12;49;2;"2010-12-02 00:00:00"
2163;2010;4;12;49;3;2010;4;12;49;3;"2010-12-03 00:00:00"
2164;2010;4;12;49;4;2010;4;12;49;4;"2010-12-04 00:00:00"
2165;2010;4;12;50;5;2010;4;12;50;5;"2010-12-05 00:00:00"
2166;2010;4;12;50;6;2010;4;12;50;6;"2010-12-06 00:00:00"
2167;2010;4;12;50;7;2010;4;12;50;7;"2010-12-07 00:00:00"
2168;2010;4;12;50;8;2010;4;12;50;8;"2010-12-08 00:00:00"
2169;2010;4;12;50;9;2010;4;12;50;9;"2010-12-09 00:00:00"
2170;2010;4;12;50;10;2010;4;12;50;10;"2010-12-10 00:00:00"
2171;2010;4;12;50;11;2010;4;12;50;11;"2010-12-11 00:00:00"
2172;2010;4;12;51;12;2010;4;12;51;12;"2010-12-12 00:00:00"
2173;2010;4;12;51;13;2010;4;12;51;13;"2010-12-13 00:00:00"
2174;2010;4;12;51;14;2010;4;12;51;14;"2010-12-14 00:00:00"
2175;2010;4;12;51;15;2010;4;12;51;15;"2010-12-15 00:00:00"
2176;2010;4;12;51;16;2010;4;12;51;16;"2010-12-16 00:00:00"
2177;2010;4;12;51;17;2010;4;12;51;17;"2010-12-17 00:00:00"
2178;2010;4;12;51;18;2010;4;12;51;18;"2010-12-18 00:00:00"
2179;2010;4;12;52;19;2010;4;12;52;19;"2010-12-19 00:00:00"
2180;2010;4;12;52;20;2010;4;12;52;20;"2010-12-20 00:00:00"
2181;2010;4;12;52;21;2010;4;12;52;21;"2010-12-21 00:00:00"
2182;2010;4;12;52;22;2010;4;12;52;22;"2010-12-22 00:00:00"
2183;2010;4;12;52;23;2010;4;12;52;23;"2010-12-23 00:00:00"
2184;2010;4;12;52;24;2010;4;12;52;24;"2010-12-24 00:00:00"
2185;2010;4;12;52;25;2010;4;12;52;25;"2010-12-25 00:00:00"
2186;2010;4;12;1;26;2010;4;12;1;26;"2010-12-26 00:00:00"
2187;2010;4;12;1;27;2010;4;12;1;27;"2010-12-27 00:00:00"
2188;2010;4;12;1;28;2010;4;12;1;28;"2010-12-28 00:00:00"
2189;2010;4;12;1;29;2010;4;12;1;29;"2010-12-29 00:00:00"
2190;2010;4;12;1;30;2010;4;12;1;30;"2010-12-30 00:00:00"
2191;2010;4;12;1;31;2010;4;12;1;31;"2010-12-31 00:00:00"
2192;2011;1;1;1;1;2011;1;1;1;1;"2011-01-01 00:00:00"
2193;2011;1;1;2;2;2011;1;1;2;2;"2011-01-02 00:00:00"
2194;2011;1;1;2;3;2011;1;1;2;3;"2011-01-03 00:00:00"
2195;2011;1;1;2;4;2011;1;1;2;4;"2011-01-04 00:00:00"
2196;2011;1;1;2;5;2011;1;1;2;5;"2011-01-05 00:00:00"
2197;2011;1;1;2;6;2011;1;1;2;6;"2011-01-06 00:00:00"
2198;2011;1;1;2;7;2011;1;1;2;7;"2011-01-07 00:00:00"
2199;2011;1;1;2;8;2011;1;1;2;8;"2011-01-08 00:00:00"
2200;2011;1;1;3;9;2011;1;1;3;9;"2011-01-09 00:00:00"
2201;2011;1;1;3;10;2011;1;1;3;10;"2011-01-10 00:00:00"
2202;2011;1;1;3;11;2011;1;1;3;11;"2011-01-11 00:00:00"
2203;2011;1;1;3;12;2011;1;1;3;12;"2011-01-12 00:00:00"
2204;2011;1;1;3;13;2011;1;1;3;13;"2011-01-13 00:00:00"
2205;2011;1;1;3;14;2011;1;1;3;14;"2011-01-14 00:00:00"
2206;2011;1;1;3;15;2011;1;1;3;15;"2011-01-15 00:00:00"
2207;2011;1;1;4;16;2011;1;1;4;16;"2011-01-16 00:00:00"
2208;2011;1;1;4;17;2011;1;1;4;17;"2011-01-17 00:00:00"
2209;2011;1;1;4;18;2011;1;1;4;18;"2011-01-18 00:00:00"
2210;2011;1;1;4;19;2011;1;1;4;19;"2011-01-19 00:00:00"
2211;2011;1;1;4;20;2011;1;1;4;20;"2011-01-20 00:00:00"
2212;2011;1;1;4;21;2011;1;1;4;21;"2011-01-21 00:00:00"
2213;2011;1;1;4;22;2011;1;1;4;22;"2011-01-22 00:00:00"
2214;2011;1;1;5;23;2011;1;1;5;23;"2011-01-23 00:00:00"
2215;2011;1;1;5;24;2011;1;1;5;24;"2011-01-24 00:00:00"
2216;2011;1;1;5;25;2011;1;1;5;25;"2011-01-25 00:00:00"
2217;2011;1;1;5;26;2011;1;1;5;26;"2011-01-26 00:00:00"
2218;2011;1;1;5;27;2011;1;1;5;27;"2011-01-27 00:00:00"
2219;2011;1;1;5;28;2011;1;1;5;28;"2011-01-28 00:00:00"
2220;2011;1;1;5;29;2011;1;1;5;29;"2011-01-29 00:00:00"
2221;2011;1;1;6;30;2011;1;1;6;30;"2011-01-30 00:00:00"
2222;2011;1;1;6;31;2011;1;1;6;31;"2011-01-31 00:00:00"
2223;2011;1;2;6;1;2011;1;2;6;1;"2011-02-01 00:00:00"
2224;2011;1;2;6;2;2011;1;2;6;2;"2011-02-02 00:00:00"
2225;2011;1;2;6;3;2011;1;2;6;3;"2011-02-03 00:00:00"
2226;2011;1;2;6;4;2011;1;2;6;4;"2011-02-04 00:00:00"
2227;2011;1;2;6;5;2011;1;2;6;5;"2011-02-05 00:00:00"
2228;2011;1;2;7;6;2011;1;2;7;6;"2011-02-06 00:00:00"
2229;2011;1;2;7;7;2011;1;2;7;7;"2011-02-07 00:00:00"
2230;2011;1;2;7;8;2011;1;2;7;8;"2011-02-08 00:00:00"
2231;2011;1;2;7;9;2011;1;2;7;9;"2011-02-09 00:00:00"
2232;2011;1;2;7;10;2011;1;2;7;10;"2011-02-10 00:00:00"
2233;2011;1;2;7;11;2011;1;2;7;11;"2011-02-11 00:00:00"
2234;2011;1;2;7;12;2011;1;2;7;12;"2011-02-12 00:00:00"
2235;2011;1;2;8;13;2011;1;2;8;13;"2011-02-13 00:00:00"
2236;2011;1;2;8;14;2011;1;2;8;14;"2011-02-14 00:00:00"
2237;2011;1;2;8;15;2011;1;2;8;15;"2011-02-15 00:00:00"
2238;2011;1;2;8;16;2011;1;2;8;16;"2011-02-16 00:00:00"
2239;2011;1;2;8;17;2011;1;2;8;17;"2011-02-17 00:00:00"
2240;2011;1;2;8;18;2011;1;2;8;18;"2011-02-18 00:00:00"
2241;2011;1;2;8;19;2011;1;2;8;19;"2011-02-19 00:00:00"
2242;2011;1;2;9;20;2011;1;2;9;20;"2011-02-20 00:00:00"
2243;2011;1;2;9;21;2011;1;2;9;21;"2011-02-21 00:00:00"
2244;2011;1;2;9;22;2011;1;2;9;22;"2011-02-22 00:00:00"
2245;2011;1;2;9;23;2011;1;2;9;23;"2011-02-23 00:00:00"
2246;2011;1;2;9;24;2011;1;2;9;24;"2011-02-24 00:00:00"
2247;2011;1;2;9;25;2011;1;2;9;25;"2011-02-25 00:00:00"
2248;2011;1;2;9;26;2011;1;2;9;26;"2011-02-26 00:00:00"
2249;2011;1;2;10;27;2011;1;2;10;27;"2011-02-27 00:00:00"
2250;2011;1;2;10;28;2011;1;2;10;28;"2011-02-28 00:00:00"
2251;2011;1;3;10;1;2011;1;3;10;1;"2011-03-01 00:00:00"
2252;2011;1;3;10;2;2011;1;3;10;2;"2011-03-02 00:00:00"
2253;2011;1;3;10;3;2011;1;3;10;3;"2011-03-03 00:00:00"
2254;2011;1;3;10;4;2011;1;3;10;4;"2011-03-04 00:00:00"
2255;2011;1;3;10;5;2011;1;3;10;5;"2011-03-05 00:00:00"
2256;2011;1;3;11;6;2011;1;3;11;6;"2011-03-06 00:00:00"
2257;2011;1;3;11;7;2011;1;3;11;7;"2011-03-07 00:00:00"
2258;2011;1;3;11;8;2011;1;3;11;8;"2011-03-08 00:00:00"
2259;2011;1;3;11;9;2011;1;3;11;9;"2011-03-09 00:00:00"
2260;2011;1;3;11;10;2011;1;3;11;10;"2011-03-10 00:00:00"
2261;2011;1;3;11;11;2011;1;3;11;11;"2011-03-11 00:00:00"
2262;2011;1;3;11;12;2011;1;3;11;12;"2011-03-12 00:00:00"
2263;2011;1;3;12;13;2011;1;3;12;13;"2011-03-13 00:00:00"
2264;2011;1;3;12;14;2011;1;3;12;14;"2011-03-14 00:00:00"
2265;2011;1;3;12;15;2011;1;3;12;15;"2011-03-15 00:00:00"
2266;2011;1;3;12;16;2011;1;3;12;16;"2011-03-16 00:00:00"
2267;2011;1;3;12;17;2011;1;3;12;17;"2011-03-17 00:00:00"
2268;2011;1;3;12;18;2011;1;3;12;18;"2011-03-18 00:00:00"
2269;2011;1;3;12;19;2011;1;3;12;19;"2011-03-19 00:00:00"
2270;2011;1;3;13;20;2011;1;3;13;20;"2011-03-20 00:00:00"
2271;2011;1;3;13;21;2011;1;3;13;21;"2011-03-21 00:00:00"
2272;2011;1;3;13;22;2011;1;3;13;22;"2011-03-22 00:00:00"
2273;2011;1;3;13;23;2011;1;3;13;23;"2011-03-23 00:00:00"
2274;2011;1;3;13;24;2011;1;3;13;24;"2011-03-24 00:00:00"
2275;2011;1;3;13;25;2011;1;3;13;25;"2011-03-25 00:00:00"
2276;2011;1;3;13;26;2011;1;3;13;26;"2011-03-26 00:00:00"
2277;2011;1;3;14;28;2011;1;3;14;28;"2011-03-28 00:00:00"
2278;2011;1;3;14;29;2011;1;3;14;29;"2011-03-29 00:00:00"
2279;2011;1;3;14;30;2011;1;3;14;30;"2011-03-30 00:00:00"
2280;2011;1;3;14;31;2011;1;3;14;31;"2011-03-31 00:00:00"
2281;2011;2;4;14;1;2011;2;4;14;1;"2011-04-01 00:00:00"
2282;2011;2;4;14;2;2011;2;4;14;2;"2011-04-02 00:00:00"
2283;2011;2;4;15;3;2011;2;4;15;3;"2011-04-03 00:00:00"
2284;2011;2;4;15;4;2011;2;4;15;4;"2011-04-04 00:00:00"
2285;2011;2;4;15;5;2011;2;4;15;5;"2011-04-05 00:00:00"
2286;2011;2;4;15;6;2011;2;4;15;6;"2011-04-06 00:00:00"
2287;2011;2;4;15;7;2011;2;4;15;7;"2011-04-07 00:00:00"
2288;2011;2;4;15;8;2011;2;4;15;8;"2011-04-08 00:00:00"
2289;2011;2;4;15;9;2011;2;4;15;9;"2011-04-09 00:00:00"
2290;2011;2;4;16;10;2011;2;4;16;10;"2011-04-10 00:00:00"
2291;2011;2;4;16;11;2011;2;4;16;11;"2011-04-11 00:00:00"
2292;2011;2;4;16;12;2011;2;4;16;12;"2011-04-12 00:00:00"
2293;2011;2;4;16;13;2011;2;4;16;13;"2011-04-13 00:00:00"
2294;2011;2;4;16;14;2011;2;4;16;14;"2011-04-14 00:00:00"
2295;2011;2;4;16;15;2011;2;4;16;15;"2011-04-15 00:00:00"
2296;2011;2;4;16;16;2011;2;4;16;16;"2011-04-16 00:00:00"
2297;2011;2;4;17;17;2011;2;4;17;17;"2011-04-17 00:00:00"
2298;2011;2;4;17;18;2011;2;4;17;18;"2011-04-18 00:00:00"
2299;2011;2;4;17;19;2011;2;4;17;19;"2011-04-19 00:00:00"
2300;2011;2;4;17;20;2011;2;4;17;20;"2011-04-20 00:00:00"
2301;2011;2;4;17;21;2011;2;4;17;21;"2011-04-21 00:00:00"
2302;2011;2;4;17;22;2011;2;4;17;22;"2011-04-22 00:00:00"
2303;2011;2;4;17;23;2011;2;4;17;23;"2011-04-23 00:00:00"
2304;2011;2;4;18;24;2011;2;4;18;24;"2011-04-24 00:00:00"
2305;2011;2;4;18;25;2011;2;4;18;25;"2011-04-25 00:00:00"
2306;2011;2;4;18;26;2011;2;4;18;26;"2011-04-26 00:00:00"
2307;2011;2;4;18;27;2011;2;4;18;27;"2011-04-27 00:00:00"
2308;2011;2;4;18;28;2011;2;4;18;28;"2011-04-28 00:00:00"
2309;2011;2;4;18;29;2011;2;4;18;29;"2011-04-29 00:00:00"
2310;2011;2;4;18;30;2011;2;4;18;30;"2011-04-30 00:00:00"
2311;2011;2;5;19;1;2011;2;5;19;1;"2011-05-01 00:00:00"
2312;2011;2;5;19;2;2011;2;5;19;2;"2011-05-02 00:00:00"
2313;2011;2;5;19;3;2011;2;5;19;3;"2011-05-03 00:00:00"
2314;2011;2;5;19;4;2011;2;5;19;4;"2011-05-04 00:00:00"
2315;2011;2;5;19;5;2011;2;5;19;5;"2011-05-05 00:00:00"
2316;2011;2;5;19;6;2011;2;5;19;6;"2011-05-06 00:00:00"
2317;2011;2;5;19;7;2011;2;5;19;7;"2011-05-07 00:00:00"
2318;2011;2;5;20;8;2011;2;5;20;8;"2011-05-08 00:00:00"
2319;2011;2;5;20;9;2011;2;5;20;9;"2011-05-09 00:00:00"
2320;2011;2;5;20;10;2011;2;5;20;10;"2011-05-10 00:00:00"
2321;2011;2;5;20;11;2011;2;5;20;11;"2011-05-11 00:00:00"
2322;2011;2;5;20;12;2011;2;5;20;12;"2011-05-12 00:00:00"
2323;2011;2;5;20;13;2011;2;5;20;13;"2011-05-13 00:00:00"
2324;2011;2;5;20;14;2011;2;5;20;14;"2011-05-14 00:00:00"
2325;2011;2;5;21;15;2011;2;5;21;15;"2011-05-15 00:00:00"
2326;2011;2;5;21;16;2011;2;5;21;16;"2011-05-16 00:00:00"
2327;2011;2;5;21;17;2011;2;5;21;17;"2011-05-17 00:00:00"
2328;2011;2;5;21;18;2011;2;5;21;18;"2011-05-18 00:00:00"
2329;2011;2;5;21;19;2011;2;5;21;19;"2011-05-19 00:00:00"
2330;2011;2;5;21;20;2011;2;5;21;20;"2011-05-20 00:00:00"
2331;2011;2;5;21;21;2011;2;5;21;21;"2011-05-21 00:00:00"
2332;2011;2;5;22;22;2011;2;5;22;22;"2011-05-22 00:00:00"
2333;2011;2;5;22;23;2011;2;5;22;23;"2011-05-23 00:00:00"
2334;2011;2;5;22;24;2011;2;5;22;24;"2011-05-24 00:00:00"
2335;2011;2;5;22;25;2011;2;5;22;25;"2011-05-25 00:00:00"
2336;2011;2;5;22;26;2011;2;5;22;26;"2011-05-26 00:00:00"
2337;2011;2;5;22;27;2011;2;5;22;27;"2011-05-27 00:00:00"
2338;2011;2;5;22;28;2011;2;5;22;28;"2011-05-28 00:00:00"
2339;2011;2;5;23;29;2011;2;5;23;29;"2011-05-29 00:00:00"
2340;2011;2;5;23;30;2011;2;5;23;30;"2011-05-30 00:00:00"
2341;2011;2;5;23;31;2011;2;5;23;31;"2011-05-31 00:00:00"
2342;2011;2;6;23;1;2011;2;6;23;1;"2011-06-01 00:00:00"
2343;2011;2;6;23;2;2011;2;6;23;2;"2011-06-02 00:00:00"
2344;2011;2;6;23;3;2011;2;6;23;3;"2011-06-03 00:00:00"
2345;2011;2;6;23;4;2011;2;6;23;4;"2011-06-04 00:00:00"
2346;2011;2;6;24;5;2011;2;6;24;5;"2011-06-05 00:00:00"
2347;2011;2;6;24;6;2011;2;6;24;6;"2011-06-06 00:00:00"
2348;2011;2;6;24;7;2011;2;6;24;7;"2011-06-07 00:00:00"
2349;2011;2;6;24;8;2011;2;6;24;8;"2011-06-08 00:00:00"
2350;2011;2;6;24;9;2011;2;6;24;9;"2011-06-09 00:00:00"
2351;2011;2;6;24;10;2011;2;6;24;10;"2011-06-10 00:00:00"
2352;2011;2;6;24;11;2011;2;6;24;11;"2011-06-11 00:00:00"
2353;2011;2;6;25;12;2011;2;6;25;12;"2011-06-12 00:00:00"
2354;2011;2;6;25;13;2011;2;6;25;13;"2011-06-13 00:00:00"
2355;2011;2;6;25;14;2011;2;6;25;14;"2011-06-14 00:00:00"
2356;2011;2;6;25;15;2011;2;6;25;15;"2011-06-15 00:00:00"
2357;2011;2;6;25;16;2011;2;6;25;16;"2011-06-16 00:00:00"
2358;2011;2;6;25;17;2011;2;6;25;17;"2011-06-17 00:00:00"
2359;2011;2;6;25;18;2011;2;6;25;18;"2011-06-18 00:00:00"
2360;2011;2;6;26;19;2011;2;6;26;19;"2011-06-19 00:00:00"
2361;2011;2;6;26;20;2011;2;6;26;20;"2011-06-20 00:00:00"
2362;2011;2;6;26;21;2011;2;6;26;21;"2011-06-21 00:00:00"
2363;2011;2;6;26;22;2011;2;6;26;22;"2011-06-22 00:00:00"
2364;2011;2;6;26;23;2011;2;6;26;23;"2011-06-23 00:00:00"
2365;2011;2;6;26;24;2011;2;6;26;24;"2011-06-24 00:00:00"
2366;2011;2;6;26;25;2011;2;6;26;25;"2011-06-25 00:00:00"
2367;2011;2;6;27;26;2011;2;6;27;26;"2011-06-26 00:00:00"
2368;2011;2;6;27;27;2011;2;6;27;27;"2011-06-27 00:00:00"
2369;2011;2;6;27;28;2011;2;6;27;28;"2011-06-28 00:00:00"
2370;2011;2;6;27;29;2011;2;6;27;29;"2011-06-29 00:00:00"
2371;2011;2;6;27;30;2011;2;6;27;30;"2011-06-30 00:00:00"
2372;2011;3;7;27;1;2011;3;7;27;1;"2011-07-01 00:00:00"
2373;2011;3;7;27;2;2011;3;7;27;2;"2011-07-02 00:00:00"
2374;2011;3;7;28;3;2011;3;7;28;3;"2011-07-03 00:00:00"
2375;2011;3;7;28;4;2011;3;7;28;4;"2011-07-04 00:00:00"
2376;2011;3;7;28;5;2011;3;7;28;5;"2011-07-05 00:00:00"
2377;2011;3;7;28;6;2011;3;7;28;6;"2011-07-06 00:00:00"
2378;2011;3;7;28;7;2011;3;7;28;7;"2011-07-07 00:00:00"
2379;2011;3;7;28;8;2011;3;7;28;8;"2011-07-08 00:00:00"
2380;2011;3;7;28;9;2011;3;7;28;9;"2011-07-09 00:00:00"
2381;2011;3;7;29;10;2011;3;7;29;10;"2011-07-10 00:00:00"
2382;2011;3;7;29;11;2011;3;7;29;11;"2011-07-11 00:00:00"
2383;2011;3;7;29;12;2011;3;7;29;12;"2011-07-12 00:00:00"
2384;2011;3;7;29;13;2011;3;7;29;13;"2011-07-13 00:00:00"
2385;2011;3;7;29;14;2011;3;7;29;14;"2011-07-14 00:00:00"
2386;2011;3;7;29;15;2011;3;7;29;15;"2011-07-15 00:00:00"
2387;2011;3;7;29;16;2011;3;7;29;16;"2011-07-16 00:00:00"
2388;2011;3;7;30;17;2011;3;7;30;17;"2011-07-17 00:00:00"
2389;2011;3;7;30;18;2011;3;7;30;18;"2011-07-18 00:00:00"
2390;2011;3;7;30;19;2011;3;7;30;19;"2011-07-19 00:00:00"
2391;2011;3;7;30;20;2011;3;7;30;20;"2011-07-20 00:00:00"
2392;2011;3;7;30;21;2011;3;7;30;21;"2011-07-21 00:00:00"
2393;2011;3;7;30;22;2011;3;7;30;22;"2011-07-22 00:00:00"
2394;2011;3;7;30;23;2011;3;7;30;23;"2011-07-23 00:00:00"
2395;2011;3;7;31;24;2011;3;7;31;24;"2011-07-24 00:00:00"
2396;2011;3;7;31;25;2011;3;7;31;25;"2011-07-25 00:00:00"
2397;2011;3;7;31;26;2011;3;7;31;26;"2011-07-26 00:00:00"
2398;2011;3;7;31;27;2011;3;7;31;27;"2011-07-27 00:00:00"
2399;2011;3;7;31;28;2011;3;7;31;28;"2011-07-28 00:00:00"
2400;2011;3;7;31;29;2011;3;7;31;29;"2011-07-29 00:00:00"
2401;2011;3;7;31;30;2011;3;7;31;30;"2011-07-30 00:00:00"
2402;2011;3;7;32;31;2011;3;7;32;31;"2011-07-31 00:00:00"
2403;2011;3;8;32;1;2011;3;8;32;1;"2011-08-01 00:00:00"
2404;2011;3;8;32;2;2011;3;8;32;2;"2011-08-02 00:00:00"
2405;2011;3;8;32;3;2011;3;8;32;3;"2011-08-03 00:00:00"
2406;2011;3;8;32;4;2011;3;8;32;4;"2011-08-04 00:00:00"
2407;2011;3;8;32;5;2011;3;8;32;5;"2011-08-05 00:00:00"
2408;2011;3;8;32;6;2011;3;8;32;6;"2011-08-06 00:00:00"
2409;2011;3;8;33;7;2011;3;8;33;7;"2011-08-07 00:00:00"
2410;2011;3;8;33;8;2011;3;8;33;8;"2011-08-08 00:00:00"
2411;2011;3;8;33;9;2011;3;8;33;9;"2011-08-09 00:00:00"
2412;2011;3;8;33;10;2011;3;8;33;10;"2011-08-10 00:00:00"
2413;2011;3;8;33;11;2011;3;8;33;11;"2011-08-11 00:00:00"
2414;2011;3;8;33;12;2011;3;8;33;12;"2011-08-12 00:00:00"
2415;2011;3;8;33;13;2011;3;8;33;13;"2011-08-13 00:00:00"
2416;2011;3;8;34;14;2011;3;8;34;14;"2011-08-14 00:00:00"
2417;2011;3;8;34;15;2011;3;8;34;15;"2011-08-15 00:00:00"
2418;2011;3;8;34;16;2011;3;8;34;16;"2011-08-16 00:00:00"
2419;2011;3;8;34;17;2011;3;8;34;17;"2011-08-17 00:00:00"
2420;2011;3;8;34;18;2011;3;8;34;18;"2011-08-18 00:00:00"
2421;2011;3;8;34;19;2011;3;8;34;19;"2011-08-19 00:00:00"
2422;2011;3;8;34;20;2011;3;8;34;20;"2011-08-20 00:00:00"
2423;2011;3;8;35;21;2011;3;8;35;21;"2011-08-21 00:00:00"
2424;2011;3;8;35;22;2011;3;8;35;22;"2011-08-22 00:00:00"
2425;2011;3;8;35;23;2011;3;8;35;23;"2011-08-23 00:00:00"
2426;2011;3;8;35;24;2011;3;8;35;24;"2011-08-24 00:00:00"
2427;2011;3;8;35;25;2011;3;8;35;25;"2011-08-25 00:00:00"
2428;2011;3;8;35;26;2011;3;8;35;26;"2011-08-26 00:00:00"
2429;2011;3;8;35;27;2011;3;8;35;27;"2011-08-27 00:00:00"
2430;2011;3;8;36;28;2011;3;8;36;28;"2011-08-28 00:00:00"
2431;2011;3;8;36;29;2011;3;8;36;29;"2011-08-29 00:00:00"
2432;2011;3;8;36;30;2011;3;8;36;30;"2011-08-30 00:00:00"
2433;2011;3;8;36;31;2011;3;8;36;31;"2011-08-31 00:00:00"
2434;2011;3;9;36;1;2011;3;9;36;1;"2011-09-01 00:00:00"
2435;2011;3;9;36;2;2011;3;9;36;2;"2011-09-02 00:00:00"
2436;2011;3;9;36;3;2011;3;9;36;3;"2011-09-03 00:00:00"
2437;2011;3;9;37;4;2011;3;9;37;4;"2011-09-04 00:00:00"
2438;2011;3;9;37;5;2011;3;9;37;5;"2011-09-05 00:00:00"
2439;2011;3;9;37;6;2011;3;9;37;6;"2011-09-06 00:00:00"
2440;2011;3;9;37;7;2011;3;9;37;7;"2011-09-07 00:00:00"
2441;2011;3;9;37;8;2011;3;9;37;8;"2011-09-08 00:00:00"
2442;2011;3;9;37;9;2011;3;9;37;9;"2011-09-09 00:00:00"
2443;2011;3;9;37;10;2011;3;9;37;10;"2011-09-10 00:00:00"
2444;2011;3;9;38;11;2011;3;9;38;11;"2011-09-11 00:00:00"
2445;2011;3;9;38;12;2011;3;9;38;12;"2011-09-12 00:00:00"
2446;2011;3;9;38;13;2011;3;9;38;13;"2011-09-13 00:00:00"
2447;2011;3;9;38;14;2011;3;9;38;14;"2011-09-14 00:00:00"
2448;2011;3;9;38;15;2011;3;9;38;15;"2011-09-15 00:00:00"
2449;2011;3;9;38;16;2011;3;9;38;16;"2011-09-16 00:00:00"
