"Order_Date_SK";"Fiscal_Year";"Fiscal_Quarter";"Fiscal_Month";"Fiscal_Week";"Fiscal_Day";"Calendar_Year";"Calendar_Quarter";"Calendar_Month";"Calendar_Week";"Calendar_Day";"Order_Date"
2103;2011;2;5;2;5;2010;3;9;37;5;"2010-09-05 00:00:00"
2104;2011;2;5;2;6;2010;3;9;37;6;"2010-09-06 00:00:00"
2105;2011;2;5;2;7;2010;3;9;37;7;"2010-09-07 00:00:00"
2106;2011;2;5;2;8;2010;3;9;37;8;"2010-09-08 00:00:00"
2107;2011;2;5;2;9;2010;3;9;37;9;"2010-09-09 00:00:00"
2108;2011;2;5;2;10;2010;3;9;37;10;"2010-09-10 00:00:00"
2109;2011;2;5;2;11;2010;3;9;37;11;"2010-09-11 00:00:00"
2110;2011;2;5;3;12;2010;3;9;38;12;"2010-09-12 00:00:00"
2111;2011;2;5;3;13;2010;3;9;38;13;"2010-09-13 00:00:00"
2112;2011;2;5;3;14;2010;3;9;38;14;"2010-09-14 00:00:00"
2113;2011;2;5;3;15;2010;3;9;38;15;"2010-09-15 00:00:00"
2114;2011;2;5;3;16;2010;3;9;38;16;"2010-09-16 00:00:00"
2115;2011;2;5;3;17;2010;3;9;38;17;"2010-09-17 00:00:00"
2116;2011;2;5;3;18;2010;3;9;38;18;"2010-09-18 00:00:00"
2117;2011;2;5;4;19;2010;3;9;39;19;"2010-09-19 00:00:00"
2118;2011;2;5;4;20;2010;3;9;39;20;"2010-09-20 00:00:00"
2119;2011;2;5;4;21;2010;3;9;39;21;"2010-09-21 00:00:00"
2120;2011;2;5;4;22;2010;3;9;39;22;"2010-09-22 00:00:00"
2121;2011;2;5;4;23;2010;3;9;39;23;"2010-09-23 00:00:00"
2122;2011;2;5;4;24;2010;3;9;39;24;"2010-09-24 00:00:00"
2123;2011;2;5;4;25;2010;3;9;39;25;"2010-09-25 00:00:00"
2124;2011;2;5;5;26;2010;3;9;40;26;"2010-09-26 00:00:00"
2125;2011;2;5;5;27;2010;3;9;40;27;"2010-09-27 00:00:00"
2126;2011;2;5;5;28;2010;3;9;40;28;"2010-09-28 00:00:00"
2127;2011;2;5;5;29;2010;3;9;40;29;"2010-09-29 00:00:00"
2128;2011;2;5;5;30;2010;3;9;40;30;"2010-09-30 00:00:00"
2129;2011;2;6;5;1;2010;4;10;40;1;"2010-10-01 00:00:00"
2130;2011;2;6;5;2;2010;4;10;40;2;"2010-10-02 00:00:00"
2131;2011;2;6;6;3;2010;4;10;41;3;"2010-10-03 00:00:00"
2132;2011;2;6;6;4;2010;4;10;41;4;"2010-10-04 00:00:00"
2133;2011;2;6;6;5;2010;4;10;41;5;"2010-10-05 00:00:00"
2134;2011;2;6;6;6;2010;4;10;41;6;"2010-10-06 00:00:00"
2135;2011;2;6;6;7;2010;4;10;41;7;"2010-10-07 00:00:00"
2136;2011;2;6;6;8;2010;4;10;41;8;"2010-10-08 00:00:00"
2137;2011;2;6;6;9;2010;4;10;41;9;"2010-10-09 00:00:00"
2138;2011;2;6;7;10;2010;4;10;42;10;"2010-10-10 00:00:00"
2139;2011;2;6;7;11;2010;4;10;42;11;"2010-10-11 00:00:00"
2140;2011;2;6;7;12;2010;4;10;42;12;"2010-10-12 00:00:00"
2141;2011;2;6;7;13;2010;4;10;42;13;"2010-10-13 00:00:00"
2142;2011;2;6;7;14;2010;4;10;42;14;"2010-10-14 00:00:00"
2143;2011;2;6;7;15;2010;4;10;42;15;"2010-10-15 00:00:00"
2144;2011;2;6;7;16;2010;4;10;42;16;"2010-10-16 00:00:00"
2145;2011;2;6;8;17;2010;4;10;43;17;"2010-10-17 00:00:00"
2146;2011;2;6;8;18;2010;4;10;43;18;"2010-10-18 00:00:00"
2147;2011;2;6;8;19;2010;4;10;43;19;"2010-10-19 00:00:00"
2148;2011;2;6;8;20;2010;4;10;43;20;"2010-10-20 00:00:00"
2149;2011;2;6;8;21;2010;4;10;43;21;"2010-10-21 00:00:00"
2150;2011;2;6;8;22;2010;4;10;43;22;"2010-10-22 00:00:00"
2151;2011;2;6;8;23;2010;4;10;43;23;"2010-10-23 00:00:00"
2152;2011;2;6;9;24;2010;4;10;44;24;"2010-10-24 00:00:00"
2153;2011;2;6;9;25;2010;4;10;44;25;"2010-10-25 00:00:00"
2154;2011;2;6;9;26;2010;4;10;44;26;"2010-10-26 00:00:00"
2155;2011;2;6;9;27;2010;4;10;44;27;"2010-10-27 00:00:00"
2156;2011;2;6;9;28;2010;4;10;44;28;"2010-10-28 00:00:00"
2157;2011;2;6;9;29;2010;4;10;44;29;"2010-10-29 00:00:00"
