invoice;salesDate;qty;discounted;Customer_ID;Product_ID;SALES
17063;17/09/05;12;0;14; 58;2784.0
17078;23/08/09;175;0;13; 58;40600.0
17226;02/11/08;31;0;35; 58;7192.0
17263;07/03/08;62;0;10; 58;14384.0
17402;08/08/09;136;0;25; 58;31552.0
17513;14/11/05;170;0;29; 58;39440.0
17567;21/05/08;104;0;18; 58;24128.0
17588;28/07/08;155;0;37; 58;35960.0
17661;04/12/05;82;0;8; 58;19024.0
17681;01/09/05;54;0;26; 58;12528.0
17698;31/03/09;81;0;20; 58;18792.0
17719;24/06/07;182;0;24; 58;42224.0
17723;30/03/05;16;0;21; 58;3712.0
17808;04/07/07;173;0;40; 58;40136.0
17871;15/07/09;194;0;39; 58;45008.0
17908;28/09/07;121;0;40; 58;28072.0
17984;02/06/09;51;0;11; 58;11832.0
17995;24/02/08;54;0;10; 58;12528.0
18064;18/12/08;179;0;38; 58;41528.0
18101;11/07/06;17;0;40; 58;3944.0
18135;30/07/05;35;0;38; 58;8120.0
18156;26/02/10;181;0;24; 58;41992.0
18210;16/05/08;113;0;38; 58;26216.0
18226;07/03/07;107;0;25; 58;24824.0
18235;03/11/06;137;0;3; 58;31784.0
18300;31/05/09;65;0;36; 58;15080.0
18400;09/02/07;80;0;10; 58;18560.0
18423;10/02/05;190;0;36; 58;44080.0
18494;01/06/08;162;1;9; 58;30132.0
18526;14/12/09;55;0;31; 58;12760.0
18788;20/11/05;154;0;8; 58;35728.0
18799;18/09/09;194;0;32; 58;45008.0
18961;04/02/07;153;0;30; 58;35496.0
19108;07/06/05;159;0;27; 58;36888.0
19134;28/12/05;125;0;4; 58;29000.0
19151;06/05/10;103;0;39; 58;23896.0
19161;01/07/06;43;0;10; 58;9976.0
19303;31/10/06;35;0;26; 58;8120.0
19304;31/10/07;169;0;26; 58;39208.0
19328;06/10/08;199;0;8; 58;46168.0
19368;09/07/06;191;0;9; 58;44312.0
19611;02/05/05;137;0;21; 58;31784.0
19664;15/12/05;129;0;34; 58;29928.0
19733;23/07/06;30;0;37; 58;6960.0
19802;30/09/07;175;0;39; 58;40600.0
19809;01/10/09;29;0;27; 58;6728.0
19836;28/10/09;186;0;40; 58;43152.0
19894;09/12/05;38;0;21; 58;8816.0
19921;26/11/05;35;0;24; 58;8120.0
19947;13/02/06;115;0;19; 58;26680.0
20082;31/07/06;102;0;29; 58;23664.0
20088;11/02/09;172;0;18; 58;39904.0
20107;26/03/07;103;0;13; 58;23896.0
20150;01/01/10;151;0;20; 58;35032.0
20157;11/05/07;142;0;20; 58;32944.0
20292;04/09/05;131;0;22; 58;30392.0
20299;20/07/10;166;0;2; 58;38512.0
20470;03/10/08;200;0;3; 58;46400.0
20493;26/06/05;21;0;17; 58;4872.0
20498;03/02/07;152;0;31; 58;35264.0
20524;29/12/05;178;0;23; 58;41296.0
20526;14/06/07;127;0;34; 58;29464.0
20552;05/12/07;108;0;3; 58;25056.0
20685;29/11/07;136;0;15; 58;31552.0
20743;22/05/07;166;0;38; 58;38512.0
20844;01/02/05;101;0;17; 58;23432.0
20850;22/01/09;115;0;38; 58;26680.0
20983;13/11/06;51;0;33; 58;11832.0
21021;12/10/10;161;0;32; 58;37352.0
21084;02/12/06;59;0;35; 58;13688.0
21314;27/11/09;14;0;31; 58;3248.0
21419;27/06/08;163;0;5; 58;37816.0
21430;12/05/05;117;0;28; 58;27144.0
21494;06/02/05;136;0;39; 58;31552.0
21497;06/02/06;139;0;39; 58;32248.0
21574;02/11/08;38;0;31; 58;8816.0
21608;04/04/10;126;0;27; 58;29232.0
21642;16/04/06;180;0;23; 58;41760.0
21731;04/11/09;63;0;37; 58;14616.0
21750;03/05/09;60;0;7; 58;13920.0
21766;27/03/05;109;0;28; 58;25288.0
21927;06/10/08;65;0;36; 58;15080.0
21949;24/12/05;101;0;22; 58;23432.0
22047;30/11/09;70;0;24; 58;16240.0
22127;29/07/09;120;0;22; 58;27840.0
22243;01/06/09;131;0;35; 58;30392.0
22346;19/07/05;47;0;20; 58;10904.0
22351;30/07/09;33;0;19; 58;7656.0
22413;12/01/08;57;0;32; 58;13224.0
22465;28/09/07;186;0;34; 58;43152.0
22480;04/04/05;98;0;6; 58;22736.0
22563;24/08/08;176;0;38; 58;40832.0
22630;03/12/05;158;0;35; 58;36656.0
22674;01/04/07;155;0;18; 58;35960.0
22735;30/01/05;97;0;25; 58;22504.0
22750;08/02/08;120;0;5; 58;27840.0
22897;15/09/06;10;0;40; 58;2320.0
22956;08/04/09;38;0;34; 58;8816.0
23007;12/12/09;182;0;32; 58;42224.0
23211;06/08/07;50;0;16; 58;11600.0
23237;17/07/09;171;0;37; 58;39672.0
23246;06/01/05;177;0;30; 58;41064.0
23505;21/07/08;68;0;33; 58;15776.0
23599;19/02/09;109;0;35; 58;25288.0
23654;11/10/08;82;0;40; 58;19024.0
23660;18/02/06;124;0;23; 58;28768.0
23665;18/12/05;121;0;36; 58;28072.0
23667;18/12/07;58;0;36; 58;13456.0
23847;24/10/08;74;0;15; 58;17168.0
23856;16/12/08;79;0;33; 58;18328.0
23898;02/04/10;46;0;22; 58;10672.0
23902;15/05/05;141;0;13; 58;32712.0
23951;09/11/09;111;0;10; 58;25752.0
23966;01/09/06;129;0;12; 58;29928.0
24113;19/09/09;114;0;13; 58;26448.0
24237;12/12/09;75;0;30; 58;17400.0
24244;05/08/10;80;0;20; 58;18560.0
24246;07/04/09;179;0;17; 58;41528.0
24284;10/12/08;96;0;24; 58;22272.0
24501;14/09/10;104;0;30; 58;24128.0
24518;04/10/05;197;0;4; 58;45704.0
24611;12/02/10;165;0;10; 58;38280.0
24658;08/07/05;190;0;27; 58;44080.0
24698;26/06/07;25;0;8; 58;5800.0
24734;23/01/06;194;0;37; 58;45008.0
24778;07/08/09;44;0;14; 58;10208.0
24809;01/03/10;198;0;30; 58;45936.0
24940;09/09/05;48;0;14; 58;11136.0
24998;18/01/06;119;0;34; 58;27608.0
25055;13/07/07;198;0;14; 58;45936.0
25060;16/06/05;38;0;25; 58;8816.0
25068;29/04/07;32;0;20; 58;7424.0
25104;03/05/05;127;0;4; 58;29464.0
25238;26/09/05;152;0;4; 58;35264.0
25415;12/07/08;125;0;8; 58;29000.0
25473;09/03/09;80;0;15; 58;18560.0
25488;09/04/07;199;0;20; 58;46168.0
25533;21/10/05;152;0;37; 58;35264.0
25596;02/01/07;23;0;40; 58;5336.0
25679;27/04/07;179;0;28; 58;41528.0
25691;06/07/08;150;0;27; 58;34800.0
25845;21/03/06;142;0;22; 58;32944.0
25847;04/03/07;98;0;11; 58;22736.0
25933;10/07/06;178;0;21; 58;41296.0
26068;23/10/05;74;0;23; 58;17168.0
26160;26/06/10;165;0;37; 58;38280.0
26177;31/12/09;199;0;40; 58;46168.0
26181;02/09/08;116;0;19; 58;26912.0
26207;12/06/10;196;0;13; 58;45472.0
26242;08/12/05;163;0;34; 58;37816.0
26265;15/06/06;33;0;33; 58;7656.0
26280;09/02/07;107;0;37; 58;24824.0
26298;05/08/07;72;0;3; 58;16704.0
26318;03/09/07;185;0;15; 58;42920.0
26517;19/05/08;135;0;34; 58;31320.0
26589;06/03/08;198;0;1; 58;45936.0
26643;23/09/08;128;0;1; 58;29696.0
26767;18/09/10;106;0;34; 58;24592.0
26817;02/11/09;70;0;4; 58;16240.0
26942;18/01/06;87;0;23; 58;20184.0
26961;27/01/07;187;0;25; 58;43384.0
26982;01/12/05;93;0;5; 58;21576.0
26989;27/11/06;197;0;15; 58;45704.0
27107;27/07/09;120;0;17; 58;27840.0
27184;20/03/06;195;0;16; 58;45240.0
27203;04/05/09;163;0;39; 58;37816.0
27208;05/08/06;100;0;22; 58;23200.0
27284;20/06/07;167;0;19; 58;38744.0
27345;21/04/05;76;0;3; 58;17632.0
27385;16/03/06;38;0;36; 58;8816.0
27494;31/10/06;161;0;14; 58;37352.0
27546;26/12/08;106;0;7; 58;24592.0
27566;01/12/05;56;0;22; 58;12992.0
27622;23/11/08;23;0;3; 58;5336.0
27763;10/04/05;132;0;22; 58;30624.0
27778;10/02/06;26;0;37; 58;6032.0
27961;08/04/06;90;0;27; 58;20880.0
27975;07/03/06;174;0;40; 58;40368.0
27978;14/08/05;76;0;37; 58;17632.0
27998;12/10/05;169;0;28; 58;39208.0
28034;29/06/06;170;0;13; 58;39440.0
28040;07/06/05;136;0;13; 58;31552.0
28343;30/04/06;67;0;30; 58;15544.0
28354;08/04/10;180;0;25; 58;41760.0
28397;14/05/07;28;0;2; 58;6496.0
28432;08/09/08;61;0;15; 58;14152.0
28609;05/06/07;187;0;25; 58;43384.0
28657;15/10/09;106;0;38; 58;24592.0
28743;24/01/06;163;0;19; 58;37816.0
28765;13/06/08;43;0;36; 58;9976.0
28879;06/09/09;49;0;21; 58;11368.0
28927;13/08/09;89;0;34; 58;20648.0
28990;09/05/10;192;0;22; 58;44544.0
29115;10/02/08;18;0;39; 58;4176.0
29165;13/01/09;175;0;20; 58;40600.0
29210;12/10/10;92;0;10; 58;21344.0
29283;05/03/10;189;0;7; 58;43848.0
29287;18/06/08;84;0;19; 58;19488.0
29327;21/12/07;159;0;33; 58;36888.0
29366;29/03/06;189;0;22; 58;43848.0
29678;06/04/08;12;0;11; 58;2784.0
29713;15/01/10;83;0;8; 58;19256.0
29817;03/03/05;63;0;19; 58;14616.0
29843;12/03/09;42;0;6; 58;9744.0
29845;03/10/06;177;0;17; 58;41064.0
29897;03/05/07;48;0;37; 58;11136.0
29911;24/07/05;77;0;9; 58;17864.0
29951;27/10/07;101;0;34; 58;23432.0
29953;04/07/10;151;0;39; 58;35032.0
29968;05/06/09;41;0;15; 58;9512.0
30069;20/11/08;95;0;17; 58;22040.0
30120;09/02/06;95;0;28; 58;22040.0
30125;12/02/09;128;0;31; 58;29696.0
30136;07/09/10;165;0;11; 58;38280.0
30138;15/07/07;56;0;34; 58;12992.0
30289;12/06/06;133;0;38; 58;30856.0
30468;20/10/08;66;0;9; 58;15312.0
30552;28/06/07;102;0;19; 58;23664.0
30580;10/12/07;164;0;9; 58;38048.0
30618;29/10/07;98;0;13; 58;22736.0
30652;11/03/05;54;0;9; 58;12528.0
30665;27/04/07;197;0;25; 58;45704.0
30672;16/03/07;16;0;34; 58;3712.0
30717;31/12/07;148;0;26; 58;34336.0
30757;18/10/08;40;0;22; 58;9280.0
30824;21/09/09;181;0;32; 58;41992.0
31006;20/07/07;110;0;35; 58;25520.0
31081;27/09/06;55;0;1; 58;12760.0
31219;29/06/08;182;0;24; 58;42224.0
31248;05/11/05;78;0;26; 58;18096.0
31324;20/12/08;143;0;35; 58;33176.0
31330;09/01/08;101;0;19; 58;23432.0
31423;22/05/10;71;0;25; 58;16472.0
31446;28/06/09;29;0;40; 58;6728.0
31509;18/04/08;105;0;32; 58;24360.0
31581;17/12/08;113;0;31; 58;26216.0
31613;25/12/09;83;0;4; 58;19256.0
31616;25/12/05;47;0;4; 58;10904.0
31720;22/09/05;126;0;12; 58;29232.0
31727;09/08/09;147;0;1; 58;34104.0
31745;24/07/07;18;0;4; 58;4176.0
31755;10/06/09;140;0;40; 58;32480.0
31784;21/11/08;130;0;19; 58;30160.0
31889;02/01/08;72;0;29; 58;16704.0
32062;02/09/08;165;0;25; 58;38280.0
32434;02/11/08;144;0;36; 58;33408.0
32471;01/10/08;95;0;35; 58;22040.0
32753;30/07/10;118;0;25; 58;27376.0
32796;01/02/08;111;0;33; 58;25752.0
32798;25/07/06;175;0;27; 58;40600.0
32824;24/03/06;178;0;27; 58;41296.0
32874;19/04/09;58;0;12; 58;13456.0
32912;03/06/07;52;0;34; 58;12064.0
32977;01/05/07;71;0;19; 58;16472.0
33120;02/04/05;115;0;36; 58;26680.0
33126;29/03/06;167;0;19; 58;38744.0
33270;14/03/09;20;0;2; 58;4640.0
33343;21/11/05;179;0;33; 58;41528.0
33398;20/04/10;65;0;4; 58;15080.0
33401;12/04/05;199;0;17; 58;46168.0
33430;07/08/09;27;0;34; 58;6264.0
33439;05/05/07;136;0;25; 58;31552.0
33475;09/07/08;39;0;6; 58;9048.0
33499;27/05/07;148;0;21; 58;34336.0
33563;07/01/06;13;0;23; 58;3016.0
33576;23/12/06;187;0;5; 58;43384.0
33646;26/07/08;29;0;11; 58;6728.0
33797;09/08/09;115;0;14; 58;26680.0
33870;07/08/07;120;0;5; 58;27840.0
33957;09/03/09;106;0;32; 58;24592.0
33967;21/05/08;187;0;25; 58;43384.0
34036;16/05/10;17;0;16; 58;3944.0
34292;29/07/05;56;0;7; 58;12992.0
34402;14/08/05;81;0;1; 58;18792.0
34454;09/09/10;80;0;19; 58;18560.0
34499;27/01/10;112;0;26; 58;25984.0
34589;22/10/06;90;0;38; 58;20880.0
34609;27/07/05;69;0;34; 58;16008.0
34652;26/10/05;112;0;36; 58;25984.0
34688;18/02/08;186;0;24; 58;43152.0
34694;03/08/07;86;0;9; 58;19952.0
34875;14/09/07;66;0;39; 58;15312.0
35052;17/08/08;110;0;10; 58;25520.0
35114;22/09/08;169;0;4; 58;39208.0
35177;29/06/08;128;0;11; 58;29696.0
35186;05/12/07;141;0;9; 58;32712.0
35234;21/01/05;63;0;4; 58;14616.0
35246;27/07/10;182;0;9; 58;42224.0
35262;20/11/06;107;0;35; 58;24824.0
35470;08/12/07;37;0;9; 58;8584.0
35604;11/06/09;114;0;33; 58;26448.0
35779;09/10/06;109;0;17; 58;25288.0
35841;26/05/10;89;0;29; 58;20648.0
35845;12/09/08;74;0;34; 58;17168.0
35893;13/02/10;143;0;12; 58;33176.0
35988;27/11/05;20;0;3; 58;4640.0
35995;17/11/08;79;0;6; 58;18328.0
36002;07/11/05;132;0;20; 58;30624.0
36005;14/01/05;91;0;25; 58;21112.0
36083;19/03/07;105;0;31; 58;24360.0
36087;22/05/08;122;0;28; 58;28304.0
36173;30/08/08;95;0;36; 58;22040.0
36370;30/08/09;76;0;34; 58;17632.0
36371;30/08/08;109;0;34; 58;25288.0
36495;06/09/05;95;0;29; 58;22040.0
36524;16/10/07;15;0;17; 58;3480.0
36690;30/11/08;38;0;40; 58;8816.0
36713;26/10/09;150;0;10; 58;34800.0
37013;05/04/10;155;0;16; 58;35960.0
37019;31/10/07;121;0;10; 58;28072.0
37097;26/05/10;37;0;26; 58;8584.0
37109;13/08/09;172;0;5; 58;39904.0
37205;11/12/05;116;0;31; 58;26912.0
37227;12/02/10;78;0;8; 58;18096.0
37383;01/08/08;196;0;34; 58;45472.0
37445;14/11/08;32;0;25; 58;7424.0
37471;21/02/10;110;0;40; 58;25520.0
37486;23/11/05;129;0;5; 58;29928.0
37498;18/07/06;115;0;30; 58;26680.0
37535;18/04/07;171;0;2; 58;39672.0
37725;14/07/10;36;0;7; 58;8352.0
37756;09/12/07;104;0;29; 58;24128.0
37769;25/06/10;151;0;30; 58;35032.0
37892;24/03/08;122;0;2; 58;28304.0
37948;20/08/08;54;0;28; 58;12528.0
37964;12/02/09;38;0;11; 58;8816.0
38060;24/01/07;104;0;9; 58;24128.0
38064;06/09/06;82;0;1; 58;19024.0
38090;22/11/08;16;0;24; 58;3712.0
38127;13/04/10;97;0;40; 58;22504.0
38357;10/10/07;145;0;15; 58;33640.0
38440;01/04/09;61;0;38; 58;14152.0
38473;16/05/10;152;0;24; 58;35264.0
38862;09/02/06;79;0;31; 58;18328.0
38878;13/06/05;28;0;28; 58;6496.0
38883;03/05/10;109;0;32; 58;25288.0
38912;09/12/07;144;0;7; 58;33408.0
39005;12/06/09;171;0;34; 58;39672.0
39019;31/12/08;77;0;23; 58;17864.0
39065;01/07/06;75;0;17; 58;17400.0
39124;04/08/05;121;0;24; 58;28072.0
39179;18/05/07;83;0;20; 58;19256.0
39209;05/05/05;12;0;3; 58;2784.0
39219;10/03/08;138;0;19; 58;32016.0
39243;21/11/05;152;0;13; 58;35264.0
39257;17/10/07;100;0;35; 58;23200.0
39266;04/03/05;122;0;20; 58;28304.0
39317;26/09/07;76;0;27; 58;17632.0
39389;04/07/05;150;0;2; 58;34800.0
39458;16/02/06;167;0;34; 58;38744.0
39506;15/12/07;190;0;21; 58;44080.0
39576;12/07/05;195;0;2; 58;45240.0
39711;14/03/09;121;0;4; 58;28072.0
39818;06/06/09;158;0;16; 58;36656.0
39854;15/10/05;73;0;33; 58;16936.0
39861;10/03/08;16;0;27; 58;3712.0
39868;03/01/10;117;0;2; 58;27144.0
39892;21/03/05;104;0;33; 58;24128.0
39941;19/03/05;45;0;37; 58;10440.0
39958;26/11/05;157;0;29; 58;36424.0
39988;24/08/05;75;0;7; 58;17400.0
40078;10/07/08;22;0;17; 58;5104.0
40135;22/06/07;175;0;21; 58;40600.0
40149;20/04/06;111;0;16; 58;25752.0
40152;20/04/09;191;0;16; 58;44312.0
40265;01/11/05;92;0;3; 58;21344.0
40271;16/02/06;60;0;17; 58;13920.0
40363;17/05/07;192;0;26; 58;44544.0
40375;17/05/09;120;0;26; 58;27840.0
40387;04/02/09;142;0;37; 58;32944.0
40458;20/05/08;19;0;31; 58;4408.0
40564;06/01/05;44;0;17; 58;10208.0
40621;19/08/08;36;0;10; 58;8352.0
40801;23/05/08;25;0;15; 58;5800.0
40851;03/09/07;41;0;38; 58;9512.0
40952;26/10/09;194;0;30; 58;45008.0
41007;30/05/05;94;0;29; 58;21808.0
41008;19/10/07;33;0;17; 58;7656.0
41009;19/10/05;146;0;17; 58;33872.0
41078;27/01/05;122;0;10; 58;28304.0
41132;24/05/07;84;0;25; 58;19488.0
41183;11/01/05;77;0;8; 58;17864.0
41262;16/07/09;60;0;9; 58;13920.0
41270;02/07/07;117;0;10; 58;27144.0
41387;22/05/09;77;0;9; 58;17864.0
41421;23/08/07;113;0;28; 58;26216.0
41473;04/11/09;159;0;26; 58;36888.0
41476;17/07/06;123;0;16; 58;28536.0
41487;15/10/08;55;0;13; 58;12760.0
41499;27/08/10;131;0;2; 58;30392.0
41510;17/12/09;119;0;33; 58;27608.0
41517;17/12/05;96;0;33; 58;22272.0
41622;27/04/05;48;0;23; 58;11136.0
41673;27/10/06;184;0;33; 58;42688.0
41729;22/07/07;107;0;29; 58;24824.0
42172;02/11/05;135;0;23; 58;31320.0
42232;03/08/08;119;0;22; 58;27608.0
42242;06/08/06;88;0;25; 58;20416.0
42278;23/10/07;120;0;33; 58;27840.0
42283;08/06/06;56;0;17; 58;12992.0
42400;16/03/06;84;0;26; 58;19488.0
42468;16/09/10;85;0;27; 58;19720.0
42477;12/02/05;93;0;17; 58;21576.0
42500;19/07/10;148;0;28; 58;34336.0
42578;22/02/10;53;0;15; 58;12296.0
42726;01/02/05;78;0;36; 58;18096.0
42798;27/07/08;191;0;14; 58;44312.0
42911;06/01/08;56;0;8; 58;12992.0
43139;01/08/05;116;0;17; 58;26912.0
43228;17/10/10;192;0;38; 58;44544.0
43384;26/08/06;56;0;17; 58;12992.0
43537;23/04/10;160;0;39; 58;37120.0
43622;24/11/09;105;0;18; 58;24360.0
43639;22/03/06;189;0;37; 58;43848.0
43678;02/08/07;115;0;37; 58;26680.0
43733;05/08/05;195;0;25; 58;45240.0
43745;14/11/09;187;0;2; 58;43384.0
43790;05/11/06;122;0;21; 58;28304.0
43860;06/08/08;155;0;12; 58;35960.0
43862;30/04/08;162;0;25; 58;37584.0
43943;12/06/09;155;0;35; 58;35960.0
43949;22/08/06;64;0;4; 58;14848.0
43956;22/08/09;81;0;4; 58;18792.0
43998;16/03/06;89;0;1; 58;20648.0
44026;02/07/07;61;0;28; 58;14152.0
44128;15/01/10;175;0;27; 58;40600.0
44191;25/10/08;167;0;26; 58;38744.0
44207;11/08/09;190;0;11; 58;44080.0
44449;25/05/08;126;0;9; 58;29232.0
44500;15/04/10;96;0;24; 58;22272.0
44514;27/08/06;179;0;4; 58;41528.0
44617;03/07/09;65;0;39; 58;15080.0
44629;04/03/05;169;0;25; 58;39208.0
44656;25/10/10;89;0;8; 58;20648.0
44681;22/03/05;177;0;30; 58;41064.0
44702;15/01/08;78;0;32; 58;18096.0
44847;30/10/10;13;0;19; 58;3016.0
45087;11/09/06;115;0;14; 58;26680.0
45165;14/05/06;47;0;38; 58;10904.0
45322;05/12/05;56;0;38; 58;12992.0
45373;08/11/08;140;0;13; 58;32480.0
45404;14/10/10;137;0;8; 58;31784.0
45442;05/09/06;179;0;16; 58;41528.0
45461;29/04/07;118;;9; 58;21948.0
45569;28/05/06;187;0;1; 58;43384.0
45619;20/03/05;131;0;24; 58;30392.0
45644;15/08/08;66;0;15; 58;15312.0
45647;21/04/10;57;0;16; 58;13224.0
45692;10/09/08;42;0;31; 58;9744.0
45717;08/06/09;150;0;39; 58;34800.0
45734;30/12/08;114;0;2; 58;26448.0
45800;27/07/08;105;0;39; 58;24360.0
45812;03/04/07;93;0;21; 58;21576.0
45919;13/08/06;124;0;1; 58;28768.0
45997;04/05/05;37;0;17; 58;8584.0
46107;30/07/06;113;0;29; 58;26216.0
46108;30/07/07;106;0;29; 58;24592.0
46270;04/10/07;171;0;39; 58;39672.0
46326;12/04/09;161;0;5; 58;37352.0
46498;23/03/10;74;0;22; 58;17168.0
46730;30/03/09;37;0;19; 58;8584.0
46753;10/01/08;26;0;4; 58;6032.0
46805;13/07/10;139;0;37; 58;32248.0
46851;30/10/10;150;0;12; 58;34800.0
46856;29/09/09;180;0;21; 58;41760.0
46890;20/03/10;124;0;9; 58;28768.0
47080;24/07/09;72;0;29; 58;16704.0
47163;29/03/07;169;0;19; 58;39208.0
47527;16/08/08;51;0;14; 58;11832.0
47925;05/02/08;159;0;37; 58;36888.0
47947;20/03/08;146;0;7; 58;33872.0
47977;02/04/06;117;0;40; 58;27144.0
48012;18/03/07;177;0;27; 58;41064.0
48068;06/01/06;55;0;40; 58;12760.0
48141;23/02/08;110;0;9; 58;25520.0
48170;05/03/09;163;0;4; 58;37816.0
48212;04/05/08;25;0;24; 58;5800.0
48288;08/03/05;167;0;38; 58;38744.0
48377;01/07/05;143;0;13; 58;33176.0
48519;02/04/09;138;0;17; 58;32016.0
48598;29/09/06;124;0;13; 58;28768.0
48712;12/01/10;192;0;4; 58;44544.0
48846;11/05/09;144;0;7; 58;33408.0
48848;11/12/06;158;0;20; 58;36656.0
49065;07/04/10;99;0;29; 58;22968.0
49147;03/01/09;35;0;16; 58;8120.0
49241;09/03/09;47;0;36; 58;10904.0
49431;02/03/10;15;0;1; 58;3480.0
49446;24/06/08;32;0;18; 58;7424.0
49458;01/09/09;197;0;3; 58;45704.0
49469;17/07/07;128;0;13; 58;29696.0
49512;07/05/05;160;0;5; 58;37120.0
49520;02/05/10;152;0;7; 58;35264.0
49633;14/02/08;103;0;30; 58;23896.0
49746;26/01/05;96;0;23; 58;22272.0
49827;18/04/09;159;0;18; 58;36888.0
49850;19/09/10;76;0;29; 58;17632.0
49903;17/04/07;56;0;6; 58;12992.0
50088;16/02/06;86;0;33; 58;19952.0
50109;13/04/10;47;0;19; 58;10904.0
50179;28/07/07;88;0;8; 58;20416.0
50182;28/07/09;154;0;8; 58;35728.0
50196;27/04/05;20;0;30; 58;4640.0
50280;17/10/09;168;0;22; 58;38976.0
50417;09/03/10;88;0;24; 58;20416.0
50489;30/01/09;79;0;28; 58;18328.0
50522;30/12/09;163;0;10; 58;37816.0
50566;26/06/06;147;0;16; 58;34104.0
50581;15/06/07;88;0;20; 58;20416.0
50583;02/08/07;34;0;24; 58;7888.0
50590;01/02/06;11;0;32; 58;2552.0
50658;17/08/07;163;0;2; 58;37816.0
50872;29/10/06;128;0;1; 58;29696.0
50876;12/07/10;57;0;2; 58;13224.0
50922;04/10/08;42;0;16; 58;9744.0
50971;28/06/07;71;0;18; 58;16472.0
50974;24/03/05;90;0;27; 58;20880.0
51013;03/07/06;78;0;23; 58;18096.0
51078;03/10/09;13;0;24; 58;3016.0
51123;27/01/05;171;0;28; 58;39672.0
51299;14/04/08;41;0;32; 58;9512.0
51393;06/11/06;29;0;21; 58;6728.0
51452;20/11/07;14;0;7; 58;3248.0
51517;09/10/05;47;0;32; 58;10904.0
51528;15/12/05;177;0;30; 58;41064.0
51538;15/12/09;91;0;30; 58;21112.0
51543;01/02/08;131;0;4; 58;30392.0
51622;15/02/08;38;0;1; 58;8816.0
51642;26/01/10;20;0;35; 58;4640.0
51690;23/12/08;70;0;20; 58;16240.0
51808;14/12/08;80;0;33; 58;18560.0
51945;07/08/08;120;0;11; 58;27840.0
51965;26/12/09;28;0;38; 58;6496.0
52021;09/02/06;126;0;38; 58;29232.0
52042;08/11/06;146;0;40; 58;33872.0
52073;19/12/09;44;0;11; 58;10208.0
52079;04/05/10;157;0;6; 58;36424.0
52093;13/03/07;164;0;29; 58;38048.0
52184;21/06/06;113;0;7; 58;26216.0
52190;10/02/08;187;0;10; 58;43384.0
52248;17/01/06;73;0;2; 58;16936.0
52342;10/03/06;100;0;39; 58;23200.0
52435;30/04/08;20;0;14; 58;4640.0
52567;22/09/10;134;0;27; 58;31088.0
52579;25/09/08;117;0;39; 58;27144.0
52594;07/03/09;110;0;1; 58;25520.0
52602;05/03/05;145;0;12; 58;33640.0
52622;04/07/08;18;0;4; 58;4176.0
52724;10/10/08;55;0;14; 58;12760.0
52761;10/10/06;194;0;27; 58;45008.0
52808;29/03/06;138;0;3; 58;32016.0
52950;21/05/06;167;0;1; 58;38744.0
52985;22/03/06;122;0;6; 58;28304.0
53058;04/05/08;81;0;5; 58;18792.0
53063;15/07/10;159;0;9; 58;36888.0
53121;13/03/07;68;0;9; 58;15776.0
53129;09/09/09;70;0;19; 58;16240.0
53139;11/07/05;33;0;40; 58;7656.0
53161;16/01/08;45;0;29; 58;10440.0
53251;15/06/09;164;0;28; 58;38048.0
53340;20/09/05;20;0;40; 58;4640.0
53378;18/11/09;155;0;18; 58;35960.0
53458;28/12/06;179;0;28; 58;41528.0
53627;10/01/06;192;0;36; 58;44544.0
53718;02/10/10;72;0;17; 58;16704.0
53911;14/03/06;20;0;34; 58;4640.0
53994;19/11/08;142;0;2; 58;32944.0
53996;19/01/07;11;0;26; 58;2552.0
54039;30/08/08;142;0;3; 58;32944.0
54062;04/05/07;166;0;10; 58;38512.0
54101;20/05/09;160;0;21; 58;37120.0
54230;15/04/05;22;0;34; 58;5104.0
54476;09/06/05;175;0;11; 58;40600.0
54502;27/09/05;131;0;37; 58;30392.0
54636;08/10/08;189;0;24; 58;43848.0
54637;28/07/05;104;0;3; 58;24128.0
54714;09/03/10;178;0;32; 58;41296.0
54925;04/01/05;188;0;4; 58;43616.0
54961;27/04/09;49;0;2; 58;11368.0
55035;28/04/05;145;0;15; 58;33640.0
55091;03/07/10;39;0;4; 58;9048.0
55136;09/02/07;149;0;4; 58;34568.0
55141;26/02/10;111;0;6; 58;25752.0
55292;30/12/08;53;0;23; 58;12296.0
55336;09/11/09;16;0;26; 58;3712.0
39;03/01/10;85;0;9; 59;31365.0
92;15/05/06;47;0;40; 59;17343.0
140;19/01/07;22;0;34; 59;8118.0
162;28/09/10;166;0;5; 59;61254.0
211;01/07/06;155;0;25; 59;57195.0
347;18/12/06;111;0;6; 59;40959.0
379;10/11/06;155;0;8; 59;57195.0
436;16/01/07;176;0;4; 59;64944.0
446;20/07/08;118;0;26; 59;43542.0
488;20/06/10;20;0;8; 59;7380.0
598;09/10/08;105;0;9; 59;38745.0
675;31/03/05;199;0;30; 59;73431.0
863;17/10/10;191;0;8; 59;70479.0
866;12/08/07;124;0;40; 59;45756.0
867;21/08/08;94;0;37; 59;34686.0
1000;26/09/09;48;0;31; 59;17712.0
1031;15/01/08;112;0;28; 59;41328.0
1082;06/11/05;180;0;10; 59;66420.0
1115;21/03/10;106;0;38; 59;39114.0
1162;03/07/05;126;0;30; 59;46494.0
1174;21/03/08;160;0;23; 59;59040.0
1186;30/01/10;101;0;17; 59;37269.0
